#./overdamped_3d --dev=1 --amp=40.0 --omega=6.28318530718 --force=0 --Dg=0.01 --block=1 --paths=1 --periods=25 --trans=0 --samples=1 --spp=400 --algorithm=euler --pav=1 --mode=trajectory --domain=1d --domainx=s:-2:2:200:1 --domainy=a:0:10:100:0 --domainz=D:-6:-1:100:1 --q=2 --eps=0 --phi=1.57079632679 --lambda=30 --zeta=0 --comp=0 --mean=0 --second=3.14 --skew=0.99 --distribution=s>> trajektoria_s_var_3.14_skew_0.99_lam_30_Dg_0.01_amp_40.0_29.dat
#t <x> <x^2> qnu(q) mu_q Dx Gx EBx
2.253000e+01 -2.213060e+01 4.897634e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.253250e+01 -2.223670e+01 4.944707e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.253500e+01 -2.232663e+01 4.984783e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.253750e+01 -2.242812e+01 5.030207e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.254000e+01 -2.251166e+01 5.067747e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.254250e+01 -2.259134e+01 5.103687e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.254500e+01 -2.268093e+01 5.144248e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.254750e+01 -2.275100e+01 5.176081e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.255000e+01 -2.283057e+01 5.212347e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.255250e+01 -2.289029e+01 5.239651e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.255500e+01 -2.295959e+01 5.271426e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.255750e+01 -2.302332e+01 5.300731e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.256000e+01 -2.306754e+01 5.321114e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.256250e+01 -2.312206e+01 5.346297e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.256500e+01 -2.315757e+01 5.362732e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.256750e+01 -2.320399e+01 5.384251e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.257000e+01 -2.324610e+01 5.403810e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.257250e+01 -2.327009e+01 5.414969e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.257500e+01 -2.291042e+01 5.248874e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.257750e+01 -2.296399e+01 5.273448e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.258000e+01 -2.302736e+01 5.302591e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.258250e+01 -2.308538e+01 5.329346e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.258500e+01 -2.312418e+01 5.347276e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.258750e+01 -2.317364e+01 5.370176e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.259000e+01 -2.321857e+01 5.391022e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.259250e+01 -2.324517e+01 5.403379e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.259500e+01 -2.328339e+01 5.421163e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.259750e+01 -2.330382e+01 5.430678e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.260000e+01 -2.332227e+01 5.439283e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.260250e+01 -2.333894e+01 5.447061e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.260500e+01 -2.335398e+01 5.454086e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.260750e+01 -2.336756e+01 5.460428e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.261000e+01 -2.081626e+01 4.333166e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.261250e+01 -2.086189e+01 4.352186e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.261500e+01 -2.089755e+01 4.367078e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.261750e+01 -2.093641e+01 4.383334e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.262000e+01 -2.099283e+01 4.406989e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.262250e+01 -2.103993e+01 4.426787e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.262500e+01 -2.110507e+01 4.454240e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.262750e+01 -2.116125e+01 4.477983e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.263000e+01 -1.882281e+01 3.542980e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.263250e+01 -1.871577e+01 3.502800e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.263500e+01 -1.860959e+01 3.463169e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.263750e+01 -1.851953e+01 3.429730e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.264000e+01 -1.843200e+01 3.397385e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.264250e+01 -1.834766e+01 3.366366e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.264500e+01 -1.825292e+01 3.331691e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.264750e+01 -1.817727e+01 3.304131e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.265000e+01 -1.810610e+01 3.278309e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.265250e+01 -1.802542e+01 3.249156e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.265500e+01 -1.739669e+01 3.026447e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.265750e+01 -1.739199e+01 3.024814e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.266000e+01 -1.737362e+01 3.018427e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.266250e+01 -1.735708e+01 3.012682e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.266500e+01 -1.734218e+01 3.007513e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.266750e+01 -1.734292e+01 3.007768e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.267000e+01 -1.734358e+01 3.007997e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.267250e+01 -1.734417e+01 3.008202e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.267500e+01 -1.733056e+01 3.003484e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.267750e+01 -1.733245e+01 3.004140e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.268000e+01 -1.733416e+01 3.004730e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.268250e+01 -1.732155e+01 3.000361e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.268500e+01 -1.732434e+01 3.001328e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.268750e+01 -1.841972e+01 3.392862e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.269000e+01 -1.833589e+01 3.362049e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.269250e+01 -1.824172e+01 3.327605e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.269500e+01 -1.816671e+01 3.300292e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.269750e+01 -1.808206e+01 3.269608e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.270000e+01 -1.801716e+01 3.246182e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.270250e+01 -1.795692e+01 3.224511e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.270500e+01 -2.042239e+01 4.170742e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.270750e+01 -2.042967e+01 4.173713e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.271000e+01 -2.043767e+01 4.176984e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.271250e+01 -2.043233e+01 4.174802e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.271500e+01 -2.044060e+01 4.178182e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.271750e+01 -2.044970e+01 4.181901e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.272000e+01 -2.044556e+01 4.180209e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.272250e+01 -1.822398e+01 3.321133e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.272500e+01 -1.813584e+01 3.289088e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.272750e+01 -1.805318e+01 3.259172e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.273000e+01 -1.799032e+01 3.236516e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.273250e+01 -1.791795e+01 3.210528e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.273500e+01 -1.786536e+01 3.191712e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.273750e+01 -1.780294e+01 3.169446e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.274000e+01 -1.774582e+01 3.149140e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.274250e+01 -1.769372e+01 3.130677e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.274500e+01 -1.764633e+01 3.113930e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.274750e+01 -1.761747e+01 3.103752e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.275000e+01 -1.759131e+01 3.094543e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.275250e+01 -1.756763e+01 3.086218e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.275500e+01 -1.753208e+01 3.073737e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.275750e+01 -1.751409e+01 3.067432e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.276000e+01 -1.749784e+01 3.061744e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.276250e+01 -1.746904e+01 3.051672e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.276500e+01 -1.744305e+01 3.042600e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.276750e+01 -1.741962e+01 3.034433e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.277000e+01 -1.741265e+01 3.032006e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.277250e+01 -1.740638e+01 3.029819e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.277500e+01 -1.738658e+01 3.022931e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.277750e+01 -1.738289e+01 3.021648e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.278000e+01 -1.736542e+01 3.015579e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.278250e+01 -1.734970e+01 3.010120e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.278500e+01 -1.733554e+01 3.005208e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.278750e+01 -1.732279e+01 3.000791e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.279000e+01 -1.731132e+01 2.996817e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.279250e+01 -1.730099e+01 2.993243e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.279500e+01 -1.730584e+01 2.994921e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.279750e+01 -1.729606e+01 2.991537e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.280000e+01 -1.728726e+01 2.988494e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.280250e+01 -1.727934e+01 2.985756e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.280500e+01 -1.727221e+01 2.983292e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.280750e+01 -1.727994e+01 2.985962e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.281000e+01 -1.728689e+01 2.988365e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.281250e+01 -1.727901e+01 2.985640e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.281500e+01 -1.728605e+01 2.988076e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.281750e+01 -1.727825e+01 2.985379e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.282000e+01 -1.727123e+01 2.982954e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.282250e+01 -1.726491e+01 2.980772e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.282500e+01 -1.727337e+01 2.983692e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.282750e+01 -1.726684e+01 2.981436e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.283000e+01 -1.726096e+01 2.979406e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.283250e+01 -1.726981e+01 2.982463e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.283500e+01 -1.919843e+01 3.685798e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.283750e+01 -1.909739e+01 3.647101e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.284000e+01 -1.899337e+01 3.607481e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.284250e+01 -1.890147e+01 3.572657e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.284500e+01 -1.880868e+01 3.537664e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.284750e+01 -1.870169e+01 3.497533e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.285000e+01 -1.860985e+01 3.463267e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.285250e+01 -1.851978e+01 3.429824e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.285500e+01 -1.843224e+01 3.397476e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.285750e+01 -1.834790e+01 3.366453e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.286000e+01 -1.826729e+01 3.336938e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.286250e+01 -1.819084e+01 3.309066e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.286500e+01 -1.811883e+01 3.282921e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.286750e+01 -1.805143e+01 3.258542e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.287000e+01 -1.797456e+01 3.230847e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.287250e+01 -1.790339e+01 3.205312e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.287500e+01 -1.783784e+01 3.181884e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.287750e+01 -1.777772e+01 3.160475e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.288000e+01 -1.773694e+01 3.145991e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.288250e+01 -1.768564e+01 3.127819e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.288500e+01 -1.763899e+01 3.111341e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.288750e+01 -1.759667e+01 3.096429e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.289000e+01 -1.757248e+01 3.087922e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.289250e+01 -1.755060e+01 3.080237e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.289500e+01 -1.943455e+01 3.777016e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.289750e+01 -1.935825e+01 3.747418e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.290000e+01 -1.927798e+01 3.716405e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.290250e+01 -1.917995e+01 3.678704e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.290500e+01 -1.909243e+01 3.645208e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.290750e+01 -1.900243e+01 3.610924e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.291000e+01 -1.891067e+01 3.576134e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.291250e+01 -1.881793e+01 3.541144e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.291500e+01 -1.872505e+01 3.506274e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.291750e+01 -1.861875e+01 3.466579e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.292000e+01 -1.851433e+01 3.427805e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.292250e+01 -1.842697e+01 3.395532e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.292500e+01 -1.832870e+01 3.359411e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.292750e+01 -1.823488e+01 3.325110e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.293000e+01 -1.816026e+01 3.297950e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.293250e+01 -1.807602e+01 3.267425e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.293500e+01 -1.801155e+01 3.244158e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.293750e+01 -1.793758e+01 3.217568e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.294000e+01 -1.788343e+01 3.198172e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.294250e+01 -1.783365e+01 3.180392e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.294500e+01 -2.002743e+01 4.010980e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.294750e+01 -1.998207e+01 3.992832e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.295000e+01 -1.994670e+01 3.978710e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.295250e+01 -1.990816e+01 3.963350e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.295500e+01 -1.986622e+01 3.946669e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.295750e+01 -1.980653e+01 3.922988e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.296000e+01 -2.149978e+01 4.622406e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.296250e+01 -2.158088e+01 4.657343e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.296500e+01 -2.167965e+01 4.700073e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.296750e+01 -2.282829e+01 5.211309e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.297000e+01 -2.288818e+01 5.238687e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.297250e+01 -2.295764e+01 5.270533e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.297500e+01 -2.302153e+01 5.299910e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.297750e+01 -2.306591e+01 5.320362e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.298000e+01 -2.312057e+01 5.345610e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.298250e+01 -2.317036e+01 5.368658e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.298500e+01 -2.320146e+01 5.383077e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.298750e+01 -2.322966e+01 5.396171e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.299000e+01 -2.326935e+01 5.414626e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.299250e+01 -2.329112e+01 5.424764e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.299500e+01 -2.332495e+01 5.440532e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.299750e+01 -2.335550e+01 5.454792e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.300000e+01 -2.338306e+01 5.467677e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.300250e+01 -2.340793e+01 5.479311e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.300500e+01 -2.343034e+01 5.489808e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.300750e+01 -2.343639e+01 5.492645e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.301000e+01 -2.345599e+01 5.501833e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.301250e+01 -2.345949e+01 5.503477e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.301500e+01 -2.347679e+01 5.511595e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.301750e+01 -2.347822e+01 5.512269e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.302000e+01 -2.512629e+01 6.313306e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.302250e+01 -2.749189e+01 7.558040e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.302500e+01 -2.756988e+01 7.600984e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.302750e+01 -2.765315e+01 7.646967e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.303000e+01 -2.774154e+01 7.695930e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.303250e+01 -2.783475e+01 7.747733e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.303500e+01 -2.791817e+01 7.794243e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.303750e+01 -2.800483e+01 7.842703e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.304000e+01 -2.809414e+01 7.892809e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.304250e+01 -2.818545e+01 7.944198e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.304500e+01 -2.827799e+01 7.996447e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.304750e+01 -2.838506e+01 8.057116e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.305000e+01 -2.849152e+01 8.117666e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.305250e+01 -2.859624e+01 8.177449e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.305500e+01 -2.813270e+01 7.914488e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.305750e+01 -2.823877e+01 7.974281e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.306000e+01 -2.833164e+01 8.026816e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.306250e+01 -2.843854e+01 8.087507e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.306500e+01 -2.854427e+01 8.147752e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.306750e+01 -2.864772e+01 8.206918e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.307000e+01 -2.873376e+01 8.256288e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.307250e+01 -2.883046e+01 8.311954e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.307500e+01 -2.890832e+01 8.356908e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.307750e+01 -3.076470e+01 9.464670e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.308000e+01 -3.069224e+01 9.420136e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.308250e+01 -3.062437e+01 9.378523e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.308500e+01 -3.056117e+01 9.339852e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.308750e+01 -3.048846e+01 9.295461e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.309000e+01 -3.042140e+01 9.254617e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.309250e+01 -3.035984e+01 9.217199e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.309500e+01 -3.031768e+01 9.191620e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.309750e+01 -2.872349e+01 8.250390e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.310000e+01 -2.934513e+01 8.611370e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.310250e+01 -2.938601e+01 8.635373e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.310500e+01 -2.943739e+01 8.665601e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.310750e+01 -2.812629e+01 7.910881e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.311000e+01 -2.821812e+01 7.962625e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.311250e+01 -2.832504e+01 8.023076e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.311500e+01 -2.843198e+01 8.083774e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.311750e+01 -2.852367e+01 8.135995e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.312000e+01 -2.862765e+01 8.195421e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.312250e+01 -2.872854e+01 8.253289e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.312500e+01 -2.882547e+01 8.309078e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
2.312750e+01 -2.890359e+01 8.354177e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
